fighter,cluster,archetype,current_age,cum_fights,career_win_rate_traj,career_finish_rate,win_rate_l5_vs_career,finish_rate_trend,fights_since_finish,longest_lose_streak_ever
Benardo Sopaj,0,Fading Contender,29.0,17,0.7647058823529411,0.6470588235294118,-0.16470588235294115,-0.4470588235294118,4.0,2
Beneil Dariush,3,Veteran Contender,29.0,32,0.75,0.40625,-0.35,-0.40625,7.0,3
Benito Lopez,0,Fading Contender,32.1,11,0.9090909090909091,0.45454545454545453,-0.10909090909090902,-0.2545454545454545,3.0,1
Benny Alloway,2,Elite Finisher,29.0,15,0.8,0.7333333333333333,0.0,-0.1333333333333333,2.0,2
Benoit Saint Denis,2,Elite Finisher,29.0,11,0.7272727272727273,0.7272727272727273,-0.12727272727272732,-0.12727272727272732,0.0,2
Benson Henderson,3,Veteran Contender,42.5,41,0.7317073170731707,0.34146341463414637,-0.3317073170731707,-0.34146341463414637,7.0,3
Bentley Syler,2,Elite Finisher,43.4,6,1.0,0.6666666666666666,0.0,0.13333333333333341,1.0,0
Bernardo Magalhaes,4,Active Performer,45.1,16,0.75,0.1875,-0.35,0.012500000000000011,0.0,2
Besam Yousef,1,Veteran Contender,41.1,10,0.6,0.5,-0.39999999999999997,-0.3,3.0,4
Bethe Correia,3,Veteran Contender,42.9,17,0.6470588235294118,0.11764705882352941,-0.4470588235294118,-0.11764705882352941,7.0,3
Bevon Lewis,3,Veteran Contender,35.0,13,0.5384615384615384,0.23076923076923078,-0.3384615384615384,-0.23076923076923078,6.0,4
Bharat Kandare,2,Elite Finisher,38.9,15,0.8,0.7333333333333333,0.0,-0.1333333333333333,2.0,2
Bia Mesquita,2,Elite Finisher,29.0,17,0.8235294117647058,0.7058823529411765,-0.0235294117647058,-0.3058823529411765,0.0,2
Bill Algeo,4,Active Performer,29.0,28,0.6785714285714286,0.42857142857142855,-0.07857142857142863,-0.028571428571428525,2.0,2
Billy Elekana,2,Elite Finisher,29.0,11,0.8181818181818182,0.45454545454545453,-0.018181818181818188,-0.05454545454545451,2.0,1
Billy Quarantillo,0,Fading Contender,29.0,24,0.75,0.5416666666666666,-0.35,-0.3416666666666666,2.0,1
Billy Ray Goff,0,Fading Contender,29.0,19,0.7368421052631579,0.6842105263157895,-0.33684210526315783,-0.4842105263157895,0.0,2
Blagoy Ivanov,3,Veteran Contender,29.0,27,0.7037037037037037,0.4444444444444444,-0.5037037037037038,-0.4444444444444444,9.0,3
Blake Bilder,0,Fading Contender,29.0,12,0.75,0.5,-0.15000000000000002,-0.09999999999999998,2.0,2
Blood Diamond,4,Active Performer,29.0,2,0.0,0.0,0.0,0.0,1.0,2
Bo Nickal,2,Elite Finisher,29.0,9,0.8888888888888888,0.7777777777777778,-0.0888888888888888,-0.1777777777777778,1.0,1
Bobby Green,0,Fading Contender,29.0,52,0.6346153846153846,0.38461538461538464,-0.23461538461538456,-0.38461538461538464,4.0,4
Bobby Moffett,3,Veteran Contender,35.9,23,0.6956521739130435,0.43478260869565216,-0.09565217391304348,-0.23478260869565215,6.0,4
Bobby Nash,2,Elite Finisher,36.1,16,0.75,0.6875,0.050000000000000044,0.11250000000000004,0.0,3
Bobby Voelker,4,Active Performer,47.0,48,0.7083333333333334,0.5625,0.09166666666666667,0.03749999999999998,2.0,4
Bogdan Grad,0,Fading Contender,29.0,20,0.8,0.6,-0.20000000000000007,-0.39999999999999997,1.0,2
Bogdan Guskov,2,Elite Finisher,29.0,21,0.8571428571428571,0.8571428571428571,-0.05714285714285705,-0.05714285714285705,0.0,1
Bojan Mihajlovic,4,Active Performer,46.1,15,0.6666666666666666,0.4,-0.06666666666666665,0.0,1.0,3
Bojan Velickovic,4,Active Performer,37.4,39,0.6410256410256411,0.48717948717948717,0.15897435897435896,0.11282051282051281,0.0,5
Bolaji Oki,0,Fading Contender,29.0,15,0.8,0.4666666666666667,-0.20000000000000007,-0.4666666666666667,5.0,1
Boston Salmon,0,Fading Contender,35.5,11,0.7272727272727273,0.45454545454545453,-0.12727272727272732,-0.2545454545454545,5.0,2
Brad Blackburn,1,Veteran Contender,49.0,32,0.5625,0.40625,-0.16249999999999998,-0.40625,4.0,4
Brad Katona,3,Veteran Contender,29.0,18,0.7777777777777778,0.2777777777777778,-0.1777777777777778,-0.2777777777777778,6.0,2
Brad Pickett,3,Veteran Contender,47.6,38,0.6578947368421053,0.4473684210526316,-0.4578947368421053,-0.4473684210526316,9.0,3
Brad Riddell,3,Veteran Contender,34.6,13,0.7692307692307693,0.38461538461538464,-0.1692307692307693,-0.38461538461538464,6.0,2
Brad Tavares,3,Veteran Contender,29.0,35,0.6571428571428571,0.2,-0.45714285714285713,-0.2,12.0,3
Bradley Scott,0,Fading Contender,29.0,16,0.6875,0.625,-0.2875,-0.425,2.0,1
Brady Hiestand,0,Fading Contender,29.0,9,0.7777777777777778,0.5555555555555556,-0.1777777777777778,-0.15555555555555556,2.0,1
Brando Pericic,4,Active Performer,31.8,14,0.7857142857142857,0.35714285714285715,0.014285714285714346,0.4428571428571429,0.0,2
Brandon Davis,3,Veteran Contender,36.0,27,0.5555555555555556,0.2962962962962963,-0.35555555555555557,-0.2962962962962963,4.0,4
Brandon Jenkins,0,Fading Contender,34.6,28,0.6071428571428571,0.5357142857142857,-0.20714285714285707,-0.13571428571428568,2.0,2
Brandon Moreno,0,Fading Contender,29.0,34,0.6764705882352942,0.47058823529411764,-0.27647058823529413,-0.47058823529411764,4.0,2
Brandon Royval,0,Fading Contender,29.0,25,0.68,0.52,-0.08000000000000007,-0.32,3.0,2
Brandon Thatch,1,Veteran Contender,40.8,15,0.7333333333333333,0.7333333333333333,-0.33333333333333326,-0.33333333333333326,2.0,3
Brandon Vera,4,Active Performer,48.6,26,0.6153846153846154,0.46153846153846156,-0.015384615384615441,0.1384615384615384,1.0,3
Braxton Smith,2,Elite Finisher,29.0,7,0.7142857142857143,0.7142857142857143,0.08571428571428574,0.08571428571428574,0.0,1
Brendan Allen,0,Fading Contender,29.0,32,0.78125,0.59375,-0.18125000000000002,-0.39375,3.0,2
Brendan Loughnane,2,Elite Finisher,36.4,34,0.8529411764705882,0.5,-0.05294117647058816,0.09999999999999998,0.0,1
Brendan O'Reilly,4,Active Performer,38.9,9,0.6666666666666666,0.3333333333333333,-0.06666666666666665,-0.1333333333333333,2.0,1
Brendan Schaub,1,Veteran Contender,43.1,14,0.7142857142857143,0.5714285714285714,-0.3142857142857143,-0.3714285714285714,0.0,2
Brendon Marotte,0,Fading Contender,29.0,10,0.8,0.6,-0.20000000000000007,-0.19999999999999996,0.0,1
Brendson Ribeiro,0,Fading Contender,29.0,29,0.5862068965517241,0.5517241379310345,-0.18620689655172407,-0.35172413793103446,2.0,3
Brett Johns,4,Active Performer,34.2,26,0.8076923076923077,0.4230769230769231,-0.20769230769230773,-0.02307692307692305,2.0,2
Brian Bowles,1,Veteran Contender,45.9,12,0.8333333333333334,0.75,-0.2333333333333334,-0.35,1.0,1
Brian Camozzi,4,Active Performer,34.9,11,0.6363636363636364,0.6363636363636364,-0.036363636363636376,-0.036363636363636376,1.0,2
Brian Ebersole,1,Veteran Contender,45.5,70,0.7285714285714285,0.4857142857142857,-0.3285714285714285,-0.4857142857142857,5.0,2
Brian Foster,1,Veteran Contender,42.1,42,0.7142857142857143,0.6904761904761905,-0.11428571428571432,-0.09047619047619049,0.0,2
Brian Houston,4,Active Performer,45.0,12,0.5,0.4166666666666667,-0.09999999999999998,-0.016666666666666663,0.0,6
Brian Kelleher,0,Fading Contender,29.0,39,0.6153846153846154,0.46153846153846156,-0.2153846153846154,-0.46153846153846156,5.0,3
Brian Melancon,1,Veteran Contender,44.0,9,0.7777777777777778,0.5555555555555556,0.022222222222222254,-0.15555555555555556,3.0,1
Brian Ortega,0,Fading Contender,29.0,22,0.7727272727272727,0.5454545454545454,-0.3727272727272727,-0.3454545454545454,0.0,2
Brian Stann,4,Active Performer,45.6,17,0.7058823529411765,0.5882352941176471,-0.10588235294117654,0.0117647058823529,0.0,2
Brianna Van Buren,2,Elite Finisher,29.0,15,0.8,0.7333333333333333,0.0,-0.1333333333333333,2.0,2
Bristol Marunde,4,Active Performer,44.1,25,0.64,0.36,0.16000000000000003,-0.15999999999999998,2.0,3
Brock Jardine,1,Veteran Contender,40.8,17,0.7058823529411765,0.5294117647058824,-0.10588235294117654,-0.12941176470588234,0.0,4
Brock Lesnar,4,Active Performer,48.8,8,0.625,0.5,-0.025000000000000022,0.09999999999999998,1.0,2
Brogan Walker,4,Active Performer,29.0,11,0.6363636363636364,0.09090909090909091,-0.43636363636363634,0.1090909090909091,1.0,2
Brok Weaver,3,Veteran Contender,34.4,22,0.7272727272727273,0.22727272727272727,-0.12727272727272732,-0.22727272727272727,5.0,2
Bruna Brasil,3,Veteran Contender,29.0,21,0.5714285714285714,0.23809523809523808,-0.17142857142857137,-0.23809523809523808,9.0,2
Brunno Ferreira,0,Fading Contender,29.0,18,0.8333333333333334,0.7777777777777778,-0.2333333333333334,-0.37777777777777777,0.0,2
Bruno Korea,2,Elite Finisher,34.9,15,0.8,0.7333333333333333,0.0,-0.1333333333333333,2.0,2
Bruno Lopes,0,Fading Contender,29.0,16,0.875,0.6875,-0.275,-0.2875,1.0,1
Bruno Santos,4,Active Performer,38.8,19,0.6842105263157895,0.42105263157894735,-0.08421052631578951,-0.021052631578947323,0.0,3
Bruno Silva,0,Fading Contender,29.0,36,0.6388888888888888,0.5555555555555556,-0.6388888888888888,-0.5555555555555556,4.0,5
Bruno Souza,3,Veteran Contender,30.2,17,0.8235294117647058,0.23529411764705882,-0.0235294117647058,-0.03529411764705881,7.0,2
Bryan Barberena,0,Fading Contender,29.0,29,0.6206896551724138,0.4482758620689655,-0.2206896551724138,-0.2482758620689655,2.0,3
Bryan Battle,2,Elite Finisher,29.0,17,0.8235294117647058,0.6470588235294118,-0.0235294117647058,-0.04705882352941182,0.0,1
Bryan Caraway,1,Veteran Contender,41.8,30,0.7,0.6,-0.29999999999999993,-0.6,4.0,2
Bryce Mitchell,0,Fading Contender,29.0,20,0.85,0.5,-0.44999999999999996,-0.3,0.0,1
Bubba Bush,2,Elite Finisher,40.8,11,0.7272727272727273,0.6363636363636364,0.07272727272727275,0.1636363636363637,0.0,1
Bubba McDaniel,2,Elite Finisher,29.0,40,0.75,0.7,0.050000000000000044,0.10000000000000009,0.0,2
Buddy Roberts,2,Elite Finisher,43.6,14,0.8571428571428571,0.6428571428571429,0.1428571428571429,-0.24285714285714288,2.0,1
Byron Bloodworth,4,Active Performer,42.7,8,0.75,0.375,-0.15000000000000002,0.025000000000000022,0.0,1
CB Dollaway,3,Veteran Contender,42.8,19,0.5789473684210527,0.21052631578947367,-0.17894736842105263,-0.21052631578947367,5.0,3
CJ Keith,2,Elite Finisher,39.8,15,0.8,0.7333333333333333,0.0,-0.1333333333333333,2.0,2
CJ Vergara,0,Fading Contender,29.0,24,0.6666666666666666,0.5416666666666666,-0.2666666666666666,-0.3416666666666666,6.0,3
CM Punk,1,Veteran Contender,47.5,15,0.8,0.7333333333333333,0.0,-0.1333333333333333,2.0,2
Cain Carrizosa,4,Active Performer,39.8,15,0.7333333333333333,0.4,0.06666666666666676,0.0,0.0,3
Cain Velasquez,2,Elite Finisher,43.8,16,0.875,0.75,-0.07499999999999996,-0.15000000000000002,1.0,1
Caio Borralho,0,Fading Contender,29.0,21,0.8571428571428571,0.42857142857142855,-0.05714285714285705,-0.22857142857142854,1.0,1
Caio Machado,0,Fading Contender,29.0,30,0.6,0.43333333333333335,-0.39999999999999997,-0.23333333333333334,3.0,4
Caio Magalhaes,1,Veteran Contender,38.4,16,0.625,0.4375,-0.425,-0.2375,2.0,3
Callan Potter,1,Veteran Contender,41.9,26,0.6923076923076923,0.6153846153846154,-0.09230769230769231,-0.4153846153846154,3.0,2
Caludia Gadelha,2,Elite Finisher,29.0,15,0.8,0.7333333333333333,0.0,-0.1333333333333333,2.0,2
Caludio Puelles,2,Elite Finisher,29.0,15,0.8,0.7333333333333333,0.0,-0.1333333333333333,2.0,2
Calvin Kattar,3,Veteran Contender,29.0,33,0.696969696969697,0.3939393939393939,-0.496969696969697,-0.3939393939393939,6.0,4
Cam Rowston,2,Elite Finisher,29.0,16,0.8125,0.75,0.1875,0.050000000000000044,0.0,1
Cameron Else,1,Veteran Contender,39.0,17,0.6470588235294118,0.5882352941176471,-0.04705882352941182,-0.18823529411764706,2.0,2
Cameron Saaiman,0,Fading Contender,29.0,13,0.8461538461538461,0.6153846153846154,-0.24615384615384617,-0.4153846153846154,1.0,2
Cameron Smotherman,4,Active Performer,29.0,17,0.7058823529411765,0.4117647058823529,0.09411764705882353,-0.0117647058823529,1.0,2
Cameron VanCamp,4,Active Performer,33.0,23,0.6521739130434783,0.5652173913043478,0.14782608695652177,0.034782608695652195,0.0,2
Caol Uno,1,Veteran Contender,51.0,62,0.5483870967741935,0.3387096774193548,-0.3483870967741935,-0.1387096774193548,2.0,5
Caolan Loughran,0,Fading Contender,29.0,12,0.8333333333333334,0.5833333333333334,-0.2333333333333334,-0.38333333333333336,3.0,1
Carl Deaton,0,Fading Contender,29.0,26,0.6538461538461539,0.46153846153846156,-0.25384615384615383,-0.26153846153846155,1.0,2
Carla Esparza,4,Active Performer,29.0,28,0.7142857142857143,0.32142857142857145,-0.11428571428571432,0.07857142857142857,2.0,2
Carli Judice,2,Elite Finisher,29.0,7,0.7142857142857143,0.7142857142857143,-0.11428571428571432,-0.11428571428571432,0.0,2
Carlo Pedersoli,2,Elite Finisher,29.0,18,0.7777777777777778,0.5555555555555556,-0.1777777777777778,0.0444444444444444,0.0,3
Carlo Prater,1,Veteran Contender,44.9,60,0.5833333333333334,0.35,-0.38333333333333336,-0.14999999999999997,1.0,6
Carlos Candelario,0,Fading Contender,34.9,10,0.8,0.5,-0.20000000000000007,-0.3,3.0,2
Carlos Condit,1,Veteran Contender,42.0,45,0.7111111111111111,0.6222222222222222,-0.3111111111111111,-0.6222222222222222,6.0,5
Carlos Eduardo Rocha,1,Veteran Contender,44.8,12,0.75,0.75,-0.35,-0.35,2.0,3
Carlos Felipe,3,Veteran Contender,31.3,19,0.6842105263157895,0.3157894736842105,-0.4842105263157895,-0.3157894736842105,10.0,4
Carlos Hernandez,3,Veteran Contender,29.0,15,0.6666666666666666,0.26666666666666666,-0.2666666666666666,-0.26666666666666666,8.0,2
Carlos Huachin,0,Fading Contender,29.9,23,0.5652173913043478,0.4782608695652174,0.034782608695652195,-0.2782608695652174,3.0,3
Carlos Leal,4,Active Performer,29.0,29,0.7586206896551724,0.4482758620689655,-0.1586206896551724,0.15172413793103445,0.0,2
Carlos Mota,4,Active Performer,31.1,10,0.8,0.4,-0.20000000000000007,0.0,0.0,1
Carlos Prates,2,Elite Finisher,29.0,31,0.7419354838709677,0.6774193548387096,-0.14193548387096777,-0.07741935483870965,2.0,2
Carlos Ulberg,2,Elite Finisher,29.0,14,0.9285714285714286,0.6428571428571429,0.0714285714285714,-0.04285714285714293,2.0,1
Carlos Vera,4,Active Performer,29.0,15,0.7333333333333333,0.4,0.06666666666666676,0.0,0.0,1
Carls John De Tomas,0,Fading Contender,29.7,13,0.6923076923076923,0.38461538461538464,-0.29230769230769227,-0.18461538461538463,2.0,2
Carlston Harris,0,Fading Contender,29.0,26,0.7307692307692307,0.4230769230769231,-0.3307692307692307,-0.22307692307692306,1.0,2
Carlton Minus,4,Active Performer,33.0,21,0.6666666666666666,0.5238095238095238,-0.06666666666666665,0.07619047619047614,0.0,2
Caros Fodor,4,Active Performer,42.3,16,0.6875,0.4375,-0.08750000000000002,-0.03749999999999998,1.0,2
Casey Kenney,0,Fading Contender,35.1,20,0.8,0.35,-0.20000000000000007,-0.14999999999999997,2.0,1
Casey O'Neill,0,Fading Contender,29.0,14,0.7857142857142857,0.42857142857142855,-0.3857142857142857,-0.42857142857142855,4.0,3
Cat Zingano,1,Veteran Contender,43.9,18,0.7777777777777778,0.5,0.022222222222222254,-0.3,1.0,3
Cathal Pendred,4,Active Performer,38.7,21,0.8095238095238095,0.3333333333333333,-0.00952380952380949,-0.1333333333333333,3.0,1
Cesar Almeida,2,Elite Finisher,29.0,8,0.875,0.625,-0.07499999999999996,-0.22499999999999998,2.0,1
Cesar Arzamendia,3,Veteran Contender,35.3,15,0.6666666666666666,0.4,-0.2666666666666666,-0.4,5.0,2
Cezar Ferreira,1,Veteran Contender,41.2,24,0.5833333333333334,0.3333333333333333,-0.38333333333333336,-0.1333333333333333,1.0,2
Cezary Oleksiejczuk,2,Elite Finisher,29.0,19,0.8421052631578947,0.5789473684210527,-0.042105263157894646,0.2210526315789474,0.0,1
Chad Anheliger,0,Fading Contender,29.0,21,0.6190476190476191,0.47619047619047616,-0.21904761904761905,-0.27619047619047615,3.0,3
Chad Griggs,2,Elite Finisher,48.0,13,0.8461538461538461,0.8461538461538461,-0.0461538461538461,-0.0461538461538461,0.0,1
Chad Laprise,4,Active Performer,39.8,16,0.8125,0.5,-0.21250000000000002,0.09999999999999998,0.0,2
Chad Mendes,1,Veteran Contender,41.0,22,0.8181818181818182,0.45454545454545453,-0.4181818181818182,-0.05454545454545451,2.0,2
Chael Sonnen,1,Veteran Contender,49.1,48,0.6458333333333334,0.25,-0.24583333333333335,-0.25,4.0,3
Chan Sung Jung,0,Fading Contender,29.0,25,0.72,0.6,-0.12,-0.19999999999999996,2.0,2
Chance Rencountre,2,Elite Finisher,39.4,20,0.8,0.55,0.0,0.04999999999999993,0.0,1
ChangHo Lee,2,Elite Finisher,29.0,20,0.85,0.7,0.15000000000000002,-0.29999999999999993,0.0,2
Chanmi Jeon,0,Fading Contender,29.0,7,0.7142857142857143,0.5714285714285714,-0.11428571428571432,-0.17142857142857137,1.0,2
Charalampos Grigoriou,4,Active Performer,29.0,12,0.6666666666666666,0.5,0.13333333333333341,0.30000000000000004,0.0,2
Charles Byrd,4,Active Performer,42.6,16,0.625,0.5,-0.025000000000000022,0.09999999999999998,1.0,2
Charles Johnson,0,Fading Contender,29.0,28,0.6785714285714286,0.39285714285714285,-0.2785714285714286,-0.19285714285714284,0.0,3
Charles Jourdain,4,Active Performer,29.0,28,0.6428571428571429,0.5714285714285714,-0.04285714285714293,0.02857142857142858,0.0,3
Charles Oliveira,0,Fading Contender,29.0,48,0.75,0.6666666666666666,-0.15000000000000002,-0.2666666666666666,3.0,3
Charles Radtke,4,Active Performer,29.0,17,0.7058823529411765,0.47058823529411764,-0.10588235294117654,0.12941176470588234,1.0,2
Charles Rosa,4,Active Performer,39.7,27,0.7037037037037037,0.5925925925925926,0.2962962962962963,0.40740740740740744,0.0,3
Charlie Brenneman,4,Active Performer,45.2,26,0.7307692307692307,0.38461538461538464,-0.13076923076923075,0.015384615384615385,1.0,2
Charlie Campbell,2,Elite Finisher,29.0,11,0.8181818181818182,0.5454545454545454,-0.018181818181818188,0.054545454545454564,0.0,1
Charlie Ontiveros,4,Active Performer,34.9,19,0.5789473684210527,0.3157894736842105,-0.17894736842105263,0.08421052631578951,1.0,2
Charlie Valencia,1,Veteran Contender,51.5,18,0.6666666666666666,0.3333333333333333,-0.06666666666666665,-0.3333333333333333,5.0,2
Charlie Ward,4,Active Performer,45.4,16,0.625,0.375,-0.025000000000000022,-0.175,3.0,2
Chas Skelly,1,Veteran Contender,41.0,22,0.8181818181818182,0.5909090909090909,-0.21818181818181825,-0.19090909090909092,2.0,2
Chase Gormley,3,Veteran Contender,42.7,23,0.6086956521739131,0.2608695652173913,-0.20869565217391306,-0.2608695652173913,7.0,3
Chase Hooper,2,Elite Finisher,29.0,21,0.7619047619047619,0.5714285714285714,0.03809523809523818,0.02857142857142858,1.0,1
Chase Sherman,4,Active Performer,29.0,34,0.5588235294117647,0.5294117647058824,-0.1588235294117647,-0.12941176470588234,0.0,5
Che Mills,1,Veteran Contender,43.6,28,0.5714285714285714,0.4642857142857143,-0.3714285714285714,-0.2642857142857143,2.0,3
Cheick Kongo,1,Veteran Contender,51.0,45,0.6888888888888889,0.4222222222222222,-0.0888888888888889,-0.0222222222222222,3.0,2
Chelsea Chandler,4,Active Performer,29.0,9,0.6666666666666666,0.3333333333333333,-0.06666666666666665,-0.1333333333333333,2.0,1
Chepe Mariscal,2,Elite Finisher,29.0,5,1.0,0.2,0.0,0.0,2.0,0
Cheyanne Buys,2,Elite Finisher,29.0,15,0.8,0.7333333333333333,0.0,-0.1333333333333333,2.0,2
Cheyanne Vlismas,4,Active Performer,30.9,9,0.7777777777777778,0.2222222222222222,0.022222222222222254,-0.0222222222222222,0.0,1
Chico Camus,3,Veteran Contender,41.3,27,0.6666666666666666,0.25925925925925924,0.13333333333333341,-0.25925925925925924,16.0,2
Chidi Njokuani,0,Fading Contender,29.0,37,0.6756756756756757,0.43243243243243246,-0.07567567567567568,-0.23243243243243245,0.0,3
Chris Avila,4,Active Performer,33.3,16,0.4375,0.375,-0.03749999999999998,0.025000000000000022,2.0,5
Chris Barnett,0,Fading Contender,29.0,32,0.71875,0.5625,-0.31875,-0.16249999999999998,0.0,3
Chris Beal,4,Active Performer,40.8,4,0.5,0.25,0.0,0.0,2.0,2
Chris Camozzi,1,Veteran Contender,39.5,41,0.6341463414634146,0.36585365853658536,-0.23414634146341462,-0.16585365853658535,1.0,4
Chris Cariaso,4,Active Performer,45.0,24,0.7083333333333334,0.20833333333333334,-0.10833333333333339,-0.008333333333333331,3.0,2
Chris Clements,1,Veteran Contender,50.3,18,0.6666666666666666,0.6111111111111112,-0.06666666666666665,-0.21111111111111114,3.0,2
Chris Cope,4,Active Performer,43.2,11,0.7272727272727273,0.45454545454545453,-0.12727272727272732,0.14545454545454545,0.0,2
Chris Curtis,0,Fading Contender,29.0,45,0.7111111111111111,0.4,-0.3111111111111111,-0.4,5.0,3
Chris Daukaus,0,Fading Contender,29.0,21,0.6190476190476191,0.5714285714285714,-0.6190476190476191,-0.5714285714285714,4.0,5
Chris Dempsey,3,Veteran Contender,38.7,17,0.6470588235294118,0.29411764705882354,-0.4470588235294118,-0.29411764705882354,5.0,4
Chris Duncan,2,Elite Finisher,29.0,18,0.8333333333333334,0.6111111111111112,-0.033333333333333326,-0.011111111111111183,0.0,1
Chris Fishgold,0,Fading Contender,33.9,24,0.75,0.625,-0.55,-0.425,2.0,3
Chris Gruetzemacher,1,Veteran Contender,39.9,19,0.7894736842105263,0.5263157894736842,-0.3894736842105263,-0.32631578947368417,1.0,2
Chris Gutierrez,3,Veteran Contender,29.0,33,0.7272727272727273,0.30303030303030304,-0.12727272727272732,-0.30303030303030304,6.0,2
