date,f1_name,f2_name,weight_class,no_of_rounds,m1_prob,m2a_prob,m2a_pick,pick_novig,gap,gap_size,gap_zone,gap_zone_label,gap_direction,closing_odds,m1_m2a_agree,vegas_agree,triple_agree,m2b_win_prob,m2b_confidence,pick_won,split
2023-12-09,Steve Garcia,Melquizael Costa,Lightweight,3,0.6925,0.3134,Melquizael Costa,0.8423,-0.1556,0.1556,6,Max Value,-1,-810.0,0,1,0,0.4986,LOW,0,train
2023-12-09,Tatsuro Taira,Carlos Hernandez,Flyweight,3,0.7245,0.8129,Tatsuro Taira,0.8115,0.0013,0.0013,0,Lock,1,-620.0,1,1,1,0.9408,LOCK,1,train
2023-12-02,Arman Tsarukyan,Beneil Dariush,Lightweight,5,0.5829,0.7031,Arman Tsarukyan,0.6955,0.0076,0.0076,0,Lock,1,-280.0,1,1,1,0.7669,LOCK,1,train
2023-12-02,Rob Font,Deiveson Figueiredo,Bantamweight,3,0.5139,0.4894,Deiveson Figueiredo,0.4694,0.0412,0.0412,3,Watch,1,100.0,0,0,0,0.5523,MEDIUM,1,train
2023-12-02,Sean Brady,Kelvin Gastelum,Welterweight,3,0.7069,0.5825,Sean Brady,0.5108,0.0717,0.0717,4,Value,1,-115.0,1,1,1,0.8873,LOCK,1,train
2023-12-02,Clay Guida,Joaquim Silva,Lightweight,3,0.2867,0.2253,Joaquim Silva,0.7335,0.0411,0.0411,3,Watch,1,-325.0,1,1,1,0.9482,LOCK,1,train
2023-12-02,Dustin Stoltzfus,Punahele Soriano,Middleweight,3,0.44,0.251,Punahele Soriano,0.7508,-0.0018,0.0018,0,Lock,-1,-360.0,1,1,1,0.7417,HIGH,0,train
2023-11-18,Paul Craig,Brendan Allen,Middleweight,5,0.2369,0.1614,Brendan Allen,0.7914,0.0472,0.0472,3,Watch,1,-470.0,1,1,1,0.9778,LOCK,1,train
2023-11-18,Michael Morales,Jake Matthews,Welterweight,3,0.7085,0.7732,Michael Morales,0.738,0.0351,0.0351,3,Watch,1,-360.0,1,1,1,0.9388,LOCK,1,train
2023-11-18,Chase Hooper,Jordan Leavitt,Lightweight,3,0.5866,0.6475,Chase Hooper,0.623,0.0245,0.0245,2,Lean,1,-195.0,1,1,1,0.6887,HIGH,1,train
2023-11-18,Nick Aguirre,Payton Talbott,Bantamweight,3,0.1055,0.1784,Payton Talbott,0.863,-0.0414,0.0414,3,Watch,-1,-900.0,1,1,1,0.9718,LOCK,1,train
2023-11-18,Uros Medic,Myktybek Orolbai,Welterweight,3,0.6056,0.5229,Uros Medic,0.5693,-0.0464,0.0464,3,Watch,-1,-225.0,1,1,1,0.6026,MEDIUM,0,train
2023-11-18,Jonathan Pearce,Joanderson Brito,Featherweight,3,0.5819,0.5933,Jonathan Pearce,0.5506,0.0427,0.0427,3,Watch,1,-140.0,1,1,1,0.6113,MEDIUM,0,train
2023-11-18,Chad Anheliger,Jose Johnson,Bantamweight,3,0.3687,0.3296,Jose Johnson,0.6369,0.0335,0.0335,3,Watch,1,-198.0,1,1,1,0.8393,LOCK,1,train
2023-11-18,Christian Leroy Duncan,Denis Tiuliulin,Middleweight,3,0.8173,0.8392,Christian Leroy Duncan,0.8285,0.0107,0.0107,1,Strong,1,-720.0,1,1,1,0.9729,LOCK,1,train
2023-11-18,Caio Machado,Mick Parkin,Heavyweight,3,0.4357,0.2075,Mick Parkin,0.7582,0.0344,0.0344,3,Watch,1,-410.0,1,1,1,0.8343,LOCK,1,train
2023-11-18,Lucas Alexander,Jeka Saragih,Featherweight,3,0.4304,0.678,Lucas Alexander,0.8,-0.122,0.122,6,Max Value,-1,-500.0,0,1,0,0.3542,LOW,0,train
2023-11-18,Rafael Estevam,Charles Johnson,Flyweight,3,0.4263,0.4746,Charles Johnson,0.431,0.0944,0.0944,5,Strong Value,1,120.0,1,0,0,0.6858,HIGH,0,train
2023-11-11,Jiri Prochazka,Alex Pereira,Light Heavyweight,5,0.2634,0.307,Alex Pereira,0.5203,0.1727,0.1727,6,Max Value,1,-125.0,1,1,1,0.9347,LOCK,1,train
2023-11-11,Tom Aspinall,Sergei Pavlovich,Heavyweight,5,0.7814,0.5884,Tom Aspinall,0.5427,0.0457,0.0457,3,Watch,1,-130.0,1,1,1,0.9025,LOCK,1,train
2023-11-11,Benoit Saint Denis,Matt Frevola,Lightweight,3,0.7426,0.7552,Benoit Saint Denis,0.6635,0.0917,0.0917,5,Strong Value,1,-238.0,1,1,1,0.9487,LOCK,1,train
2023-11-11,Pat Sabatini,Diego Lopes,Featherweight,3,0.4418,0.484,Diego Lopes,0.4573,0.0587,0.0587,4,Value,1,110.0,1,0,0,0.6738,HIGH,1,train
2023-11-11,Jared Gordon,Mark Madsen,Lightweight,3,0.671,0.7366,Jared Gordon,0.6864,0.0501,0.0501,4,Value,1,-270.0,1,1,1,0.9059,LOCK,1,train
2023-11-04,Jailton Almeida,Derrick Lewis,Heavyweight,5,0.7635,0.7931,Jailton Almeida,0.7958,-0.0027,0.0027,0,Lock,-1,-485.0,1,1,1,0.9345,LOCK,1,train
2023-11-04,Nicolas Dalby,Gabriel Bonfim,Welterweight,3,0.4321,0.1916,Gabriel Bonfim,0.8,0.0084,0.0084,0,Lock,1,-500.0,1,1,1,0.788,LOCK,0,train
2023-11-04,Don'Tale Mayes,Rodrigo Nascimento,Heavyweight,3,0.3764,0.2901,Rodrigo Nascimento,0.6447,0.0652,0.0652,4,Value,1,-205.0,1,1,1,0.8704,LOCK,1,train
2023-11-04,Caio Borralho,Abus Magomedov,Middleweight,3,0.7084,0.7882,Caio Borralho,0.718,0.0702,0.0702,4,Value,1,-298.0,1,1,1,0.9436,LOCK,1,train
2023-11-04,Kaynan Kruschewsky,Elves Brener,Catch Weight,3,0.4296,0.3286,Elves Brener,0.6448,0.0266,0.0266,2,Lean,1,-160.0,1,1,1,0.7389,HIGH,1,train
2023-10-21,Alexander Volkanovski,Islam Makhachev,Lightweight,5,0.405,0.2503,Islam Makhachev,0.7134,0.0364,0.0364,3,Watch,1,-350.0,1,1,1,0.8339,LOCK,1,train
2023-10-21,Khamzat Chimaev,Kamaru Usman,Middleweight,3,0.5824,0.7226,Khamzat Chimaev,0.76,-0.0374,0.0374,3,Watch,-1,-380.0,1,1,1,0.798,LOCK,1,train
2023-10-21,Warlley Alves,Ikram Aliskerov,Middleweight,3,0.2644,0.1701,Ikram Aliskerov,0.84,-0.0101,0.0101,1,Strong,-1,-700.0,1,1,1,0.9532,LOCK,1,train
2023-10-21,Muin Gafurov,Said Nurmagomedov,Bantamweight,3,0.2755,0.2512,Said Nurmagomedov,0.7221,0.0268,0.0268,2,Lean,1,-305.0,1,1,1,0.9423,LOCK,1,train
2023-10-21,Muhammad Mokaev,Tim Elliott,Flyweight,3,0.6378,0.767,Muhammad Mokaev,0.7905,-0.0235,0.0235,2,Lean,-1,-520.0,1,1,1,0.805,LOCK,1,train
2023-10-21,Trevor Peek,Mohammad Yahya,Lightweight,3,0.828,0.7286,Trevor Peek,0.6447,0.0839,0.0839,5,Strong Value,1,-205.0,1,1,1,0.9698,LOCK,1,train
2023-10-21,Abu Azaitar,Sedriques Dumas,Middleweight,3,0.3363,0.3187,Sedriques Dumas,0.675,0.0063,0.0063,0,Lock,1,-238.0,1,1,1,0.8657,LOCK,1,train
2023-10-21,Anshul Jubli,Mike Breeden,Lightweight,3,0.6299,0.713,Anshul Jubli,0.6908,0.0222,0.0222,2,Lean,1,-258.0,1,1,1,0.8154,LOCK,0,train
2023-10-21,Nathaniel Wood,Muhammad Naimov,Featherweight,3,0.6374,0.7576,Nathaniel Wood,0.7508,0.0068,0.0068,0,Lock,1,-360.0,1,1,1,0.7681,LOCK,0,train
2023-10-14,Sodiq Yusuff,Edson Barboza,Featherweight,5,0.4527,0.6186,Sodiq Yusuff,0.6309,-0.0124,0.0124,1,Strong,-1,-192.0,0,1,0,0.4412,LOW,0,train
2023-10-14,Adrian Yanez,Jonathan Martinez,Bantamweight,3,0.3999,0.4197,Jonathan Martinez,0.5325,0.0479,0.0479,3,Watch,1,-125.0,1,1,1,0.7481,HIGH,1,train
2023-10-07,Alex Morono,Joaquin Buckley,Welterweight,3,0.3287,0.3639,Joaquin Buckley,0.6092,0.0268,0.0268,2,Lean,1,-175.0,1,1,1,0.8284,LOCK,1,train
2023-09-23,Mateusz Gamrot,Rafael Fiziev,Lightweight,5,0.6087,0.5023,Mateusz Gamrot,0.4365,0.0658,0.0658,4,Value,1,120.0,1,0,0,0.8069,LOCK,1,train
2023-09-23,Bryce Mitchell,Dan Ige,Featherweight,3,0.6664,0.7089,Bryce Mitchell,0.6636,0.0452,0.0452,3,Watch,1,-225.0,1,1,1,0.8662,LOCK,1,train
2023-09-23,AJ Fletcher,Bryan Battle,Welterweight,3,0.2655,0.3258,Bryan Battle,0.6309,0.0433,0.0433,3,Watch,1,-192.0,1,1,1,0.9354,LOCK,1,train
2023-09-23,Charles Jourdain,Ricardo Ramos,Featherweight,3,0.6537,0.6087,Charles Jourdain,0.5514,0.0573,0.0573,4,Value,1,-135.0,1,1,1,0.8134,LOCK,1,train
2023-09-23,Andre Fialho,Tim Means,Welterweight,3,0.2693,0.4469,Tim Means,0.4106,0.1425,0.1425,6,Max Value,1,130.0,1,0,0,0.922,LOCK,1,train
2023-09-23,Jacob Malkoun,Cody Brundage,Middleweight,3,0.4806,0.7077,Jacob Malkoun,0.8115,-0.1038,0.1038,6,Max Value,-1,-620.0,0,1,0,0.3851,LOW,0,train
2023-09-23,Mohammed Usman,Jake Collier,Heavyweight,3,0.5381,0.5085,Mohammed Usman,0.5217,-0.0133,0.0133,1,Strong,-1,-120.0,1,1,1,0.5504,MEDIUM,1,train
2023-09-16,Kevin Holland,Jack Della Maddalena,Welterweight,3,0.3853,0.3798,Jack Della Maddalena,0.4892,0.1311,0.1311,6,Max Value,1,-105.0,1,0,0,0.8298,LOCK,1,train
2023-09-16,Terrence Mitchell,Raul Rosas Jr.,Bantamweight,3,0.069,0.1492,Raul Rosas Jr.,0.84,0.0108,0.0108,1,Strong,1,-700.0,1,1,1,0.9754,LOCK,1,train
2023-09-16,Daniel Zellhuber,Christos Giagos,Lightweight,3,0.5555,0.7151,Daniel Zellhuber,0.7136,0.0015,0.0015,0,Lock,1,-290.0,1,1,1,0.7014,HIGH,1,train
2023-09-16,Kyle Nelson,Fernando Padilla,Featherweight,3,0.4723,0.3204,Fernando Padilla,0.6908,-0.0112,0.0112,1,Strong,-1,-258.0,1,1,1,0.6928,HIGH,0,train
2023-09-16,Roman Kopylov,Josh Fremd,Middleweight,3,0.6924,0.7549,Roman Kopylov,0.7335,0.0213,0.0213,2,Lean,1,-325.0,1,1,1,0.877,LOCK,1,train
2023-09-09,Sean Strickland,Israel Adesanya,Middleweight,5,0.6026,0.2351,Israel Adesanya,0.8119,-0.047,0.047,3,Watch,-1,-550.0,0,1,0,0.5059,LOW,0,train
2023-09-09,Alexander Volkov,Tai Tuivasa,Heavyweight,3,0.7725,0.7627,Alexander Volkov,0.675,0.0877,0.0877,5,Strong Value,1,-238.0,1,1,1,0.9661,LOCK,1,train
2023-09-09,Felipe dos Santos,Manel Kape,Flyweight,3,0.1862,0.1917,Manel Kape,0.7819,0.0264,0.0264,2,Lean,1,-440.0,1,1,1,0.9765,LOCK,1,train
2023-09-09,Austen Lane,Justin Tafa,Heavyweight,3,0.4424,0.3708,Justin Tafa,0.6369,-0.0078,0.0078,0,Lock,-1,-198.0,1,1,1,0.6661,HIGH,1,train
2023-09-09,Tyson Pedro,Anton Turkalj,Light Heavyweight,3,0.7275,0.6275,Tyson Pedro,0.4739,0.1536,0.1536,6,Max Value,1,102.0,1,0,0,0.9265,LOCK,1,train
2023-09-09,Da Woon Jung,Carlos Ulberg,Light Heavyweight,3,0.1573,0.2338,Carlos Ulberg,0.7147,0.0515,0.0515,4,Value,1,-315.0,1,1,1,0.9734,LOCK,1,train
2023-09-09,Jack Jenkins,Chepe Mariscal,Featherweight,3,0.4418,0.5734,Jack Jenkins,0.6638,-0.0904,0.0904,5,Strong Value,-1,-218.0,0,1,0,0.3381,LOW,0,train
2023-09-09,John Makdessi,Jamie Mullarkey,Lightweight,3,0.5518,0.2831,Jamie Mullarkey,0.718,-0.0011,0.0011,0,Lock,-1,-298.0,0,1,0,0.559,MEDIUM,1,train
2023-09-09,Nasrat Haqparast,Landon Quinones,Lightweight,3,0.6314,0.7477,Nasrat Haqparast,0.7905,-0.0428,0.0428,3,Watch,-1,-520.0,1,1,1,0.7909,LOCK,1,train
2023-09-02,Thiago Moises,Benoit Saint Denis,Lightweight,3,0.2695,0.3318,Benoit Saint Denis,0.6369,0.0313,0.0313,3,Watch,1,-198.0,1,1,1,0.9234,LOCK,1,train
2023-09-02,Bogdan Guskov,Volkan Oezdemir,Light Heavyweight,3,0.3582,0.3563,Volkan Oezdemir,0.6092,0.0344,0.0344,3,Watch,1,-175.0,1,1,1,0.8017,LOCK,1,train
2023-09-02,Morgan Charriere,Manolo Zecchini,Featherweight,3,0.9519,0.8357,Morgan Charriere,0.7572,0.0785,0.0785,4,Value,1,-375.0,1,1,1,0.98,LOCK,1,train
2023-09-02,Caolan Loughran,Taylor Lapilus,Bantamweight,3,0.3268,0.3619,Taylor Lapilus,0.6203,0.0179,0.0179,1,Strong,1,-200.0,1,1,1,0.8277,LOCK,1,train
2023-09-02,Rhys McKee,Ange Loosa,Welterweight,3,0.2933,0.3684,Ange Loosa,0.5588,0.0728,0.0728,4,Value,1,-145.0,1,1,1,0.8699,LOCK,1,train
2023-09-02,Farid Basharat,Kleydson Rodrigues,Bantamweight,3,0.5403,0.7336,Farid Basharat,0.76,-0.0264,0.0264,2,Lean,-1,-380.0,1,1,1,0.6998,HIGH,1,train
2023-09-02,Zarah Fairn,Jacqueline Cavalcanti,Catch Weight,3,0.0878,0.1799,Jacqueline Cavalcanti,0.76,0.0601,0.0601,4,Value,1,-380.0,1,1,1,0.98,LOCK,1,train
2023-08-26,Chan Sung Jung,Max Holloway,Featherweight,5,0.1523,0.1606,Max Holloway,0.84,-0.0006,0.0006,0,Lock,-1,-700.0,1,1,1,0.9725,LOCK,1,train
2023-08-26,Ryan Spann,Anthony Smith,Light Heavyweight,3,0.4382,0.4611,Anthony Smith,0.4573,0.0816,0.0816,5,Strong Value,1,110.0,1,0,0,0.6799,HIGH,1,train
2023-08-26,Giga Chikadze,Alex Caceres,Featherweight,3,0.5526,0.6271,Giga Chikadze,0.6908,-0.0637,0.0637,4,Value,-1,-258.0,1,1,1,0.5881,MEDIUM,1,train
2023-08-26,Fernie Garcia,Rinya Nakamura,Bantamweight,3,0.1205,0.1731,Rinya Nakamura,0.8677,-0.0408,0.0408,3,Watch,-1,-950.0,1,1,1,0.9746,LOCK,1,train
2023-08-26,Lukasz Brzeski,Waldo Cortes-Acosta,Heavyweight,3,0.271,0.3219,Waldo Cortes-Acosta,0.6447,0.0334,0.0334,3,Watch,1,-205.0,1,1,1,0.9339,LOCK,1,train
2023-08-26,Garrett Armfield,Toshiomi Kazama,Bantamweight,3,0.7568,0.7002,Garrett Armfield,0.5934,0.1068,0.1068,6,Max Value,1,-162.0,1,1,1,0.9515,LOCK,1,train
2023-08-26,Chidi Njokuani,Michal Oleksiejczuk,Middleweight,3,0.3947,0.4691,Michal Oleksiejczuk,0.5427,-0.0119,0.0119,1,Strong,-1,-130.0,1,1,1,0.6721,HIGH,1,train
2023-08-26,Song Kenan,Rolando Bedoya,Welterweight,3,0.5853,0.2918,Rolando Bedoya,0.7508,-0.0426,0.0426,3,Watch,-1,-360.0,0,1,0,0.4978,LOW,0,train
2023-08-26,Yusaku Kinoshita,Billy Ray Goff,Welterweight,3,0.2266,0.4352,Billy Ray Goff,0.4279,0.1368,0.1368,6,Max Value,1,124.0,1,0,0,0.9357,LOCK,1,train
2023-08-26,Jarno Errens,SeungWoo Choi,Featherweight,3,0.3179,0.3632,SeungWoo Choi,0.5721,0.0647,0.0647,4,Value,1,-148.0,1,1,1,0.8438,LOCK,1,train
2023-08-19,Sean O'Malley,Aljamain Sterling,Bantamweight,5,0.6188,0.3546,Aljamain Sterling,0.6908,-0.0454,0.0454,3,Watch,-1,-258.0,0,1,0,0.4429,LOW,0,train
2023-08-19,Neil Magny,Ian Machado Garry,Welterweight,3,0.3174,0.1867,Ian Machado Garry,0.8,0.0133,0.0133,1,Strong,1,-500.0,1,1,1,0.9406,LOCK,1,train
2023-08-19,Mario Bautista,Da'Mon Blackshear,Bantamweight,3,0.6943,0.7422,Mario Bautista,0.6447,0.0974,0.0974,5,Strong Value,1,-205.0,1,1,1,0.9217,LOCK,1,train
2023-08-19,Pedro Munhoz,Marlon Vera,Bantamweight,3,0.3372,0.3449,Marlon Vera,0.5996,0.0555,0.0555,4,Value,1,-166.0,1,1,1,0.8578,LOCK,1,train
2023-08-19,Chris Weidman,Brad Tavares,Middleweight,3,0.3177,0.3286,Brad Tavares,0.6447,0.0266,0.0266,2,Lean,1,-205.0,1,1,1,0.8754,LOCK,1,train
2023-08-19,Denis Tiuliulin,Gregory Rodrigues,Middleweight,3,0.2016,0.1885,Gregory Rodrigues,0.7572,0.0543,0.0543,4,Value,1,-375.0,1,1,1,0.9777,LOCK,1,train
2023-08-19,Kurt Holobaugh,Austin Hubbard,Lightweight,3,0.4918,0.4059,Austin Hubbard,0.6038,-0.0096,0.0096,0,Lock,-1,-170.0,1,1,1,0.5286,LOW,0,train
2023-08-19,Cody Gibson,Brad Katona,Bantamweight,3,0.4585,0.3823,Brad Katona,0.6309,-0.0132,0.0132,1,Strong,-1,-192.0,1,1,1,0.6436,MEDIUM,1,train
2023-08-12,Rafael Dos Anjos,Vicente Luque,Welterweight,5,0.3529,0.4366,Vicente Luque,0.4573,0.1061,0.1061,6,Max Value,1,110.0,1,0,0,0.8512,LOCK,1,train
2023-08-12,Hakeem Dawodu,Cub Swanson,Featherweight,3,0.4196,0.6208,Hakeem Dawodu,0.7221,-0.1012,0.1012,6,Max Value,-1,-305.0,0,1,0,0.3167,LOW,0,train
2023-08-12,Josh Fremd,Jamie Pickett,Middleweight,3,0.619,0.7488,Josh Fremd,0.7335,0.0153,0.0153,1,Strong,1,-325.0,1,1,1,0.7713,LOCK,1,train
2023-08-12,JP Buys,Marcus McGhee,Bantamweight,3,0.1887,0.2565,Marcus McGhee,0.7478,-0.0043,0.0043,0,Lock,-1,-355.0,1,1,1,0.9483,LOCK,1,train
2023-08-12,Terrance McKinney,Mike Breeden,Lightweight,3,0.874,0.8135,Terrance McKinney,0.7095,0.1039,0.1039,6,Max Value,1,-285.0,1,1,1,0.9807,LOCK,1,train
2023-08-12,Isaac Dulgarian,Francis Marshall,Featherweight,3,0.6475,0.5039,Isaac Dulgarian,0.4573,0.0466,0.0466,3,Watch,1,110.0,1,0,0,0.8167,LOCK,1,train
2023-08-12,Josh Parisian,Martin Buday,Heavyweight,3,0.2672,0.3137,Martin Buday,0.6369,0.0494,0.0494,3,Watch,1,-198.0,1,1,1,0.9416,LOCK,1,train
2023-08-12,Jose Johnson,Da'Mon Blackshear,Bantamweight,3,0.3631,0.2885,Da'Mon Blackshear,0.675,0.0365,0.0365,3,Watch,1,-238.0,1,1,1,0.8779,LOCK,1,train
2023-08-05,Rob Font,Cory Sandhagen,Catch Weight,5,0.4314,0.2347,Cory Sandhagen,0.76,0.0053,0.0053,0,Lock,1,-380.0,1,1,1,0.7711,LOCK,1,train
2023-08-05,Dustin Jacoby,Kennedy Nzechukwu,Light Heavyweight,3,0.5168,0.3888,Kennedy Nzechukwu,0.6038,0.0074,0.0074,0,Lock,1,-170.0,0,1,0,0.4252,LOW,0,train
2023-08-05,Gavin Tucker,Diego Lopes,Featherweight,3,0.3864,0.3701,Diego Lopes,0.6038,0.0261,0.0261,2,Lean,1,-170.0,1,1,1,0.7831,LOCK,1,train
2023-08-05,Aleksa Camur,Tanner Boser,Light Heavyweight,3,0.393,0.4297,Tanner Boser,0.5427,0.0276,0.0276,2,Lean,1,-130.0,1,1,1,0.7616,LOCK,1,train
2023-08-05,Ludovit Klein,Ignacio Bahamondes,Lightweight,3,0.5529,0.3547,Ignacio Bahamondes,0.669,-0.0237,0.0237,2,Lean,-1,-230.0,0,1,0,0.4342,LOW,0,train
2023-08-05,Raoni Barcelos,Kyler Phillips,Bantamweight,3,0.4351,0.3669,Kyler Phillips,0.6575,-0.0244,0.0244,2,Lean,-1,-218.0,1,1,1,0.7068,HIGH,1,train
2023-08-05,Carlston Harris,Jeremiah Wells,Welterweight,3,0.5586,0.4654,Jeremiah Wells,0.5174,0.0173,0.0173,1,Strong,1,-118.0,0,1,0,0.4142,LOW,0,train
2023-07-29,Dustin Poirier,Justin Gaethje,Lightweight,5,0.5354,0.6089,Dustin Poirier,0.5711,0.0378,0.0378,3,Watch,1,-145.0,1,1,1,0.5668,MEDIUM,0,train
2023-07-29,Marcos Rogerio de Lima,Derrick Lewis,Heavyweight,3,0.4931,0.5985,Marcos Rogerio de Lima,0.6605,-0.0619,0.0619,4,Value,-1,-215.0,0,1,0,0.3346,LOW,0,train
2023-07-29,Michael Chiesa,Kevin Holland,Welterweight,3,0.261,0.329,Kevin Holland,0.5526,0.1184,0.1184,6,Max Value,1,-135.0,1,1,1,0.9255,LOCK,1,train
2023-07-29,Gabriel Bonfim,Trevin Giles,Welterweight,3,0.5952,0.7341,Gabriel Bonfim,0.7556,-0.0215,0.0215,2,Lean,-1,-360.0,1,1,1,0.7937,LOCK,1,train
2023-07-29,Vinicius Salvador,CJ Vergara,Flyweight,3,0.3399,0.3829,CJ Vergara,0.6117,0.0054,0.0054,0,Lock,1,-180.0,1,1,1,0.8093,LOCK,1,train
2023-07-29,Darrius Flowers,Jake Matthews,Welterweight,3,0.1919,0.215,Jake Matthews,0.7157,0.0693,0.0693,4,Value,1,-285.0,1,1,1,0.976,LOCK,1,train
2023-07-22,Marcin Tybura,Tom Aspinall,Heavyweight,5,0.1896,0.1582,Tom Aspinall,0.8065,0.0353,0.0353,3,Watch,1,-500.0,1,1,1,0.9811,LOCK,1,train
2023-07-22,Nathaniel Wood,Andre Fili,Featherweight,3,0.732,0.7503,Nathaniel Wood,0.6548,0.0955,0.0955,5,Strong Value,1,-210.0,1,1,1,0.9482,LOCK,1,train
2023-07-22,Andre Muniz,Paul Craig,Middleweight,3,0.4348,0.6412,Andre Muniz,0.6792,-0.038,0.038,3,Watch,-1,-240.0,0,1,0,0.4345,LOW,0,train
2023-07-22,Jai Herbert,Fares Ziam,Lightweight,3,0.2817,0.3621,Fares Ziam,0.614,0.0239,0.0239,2,Lean,1,-175.0,1,1,1,0.865,LOCK,1,train
2023-07-22,Josh Culibao,Lerone Murphy,Featherweight,3,0.3474,0.3698,Lerone Murphy,0.562,0.0682,0.0682,4,Value,1,-140.0,1,1,1,0.8151,LOCK,1,train
2023-07-22,Davey Grant,Daniel Marcos,Bantamweight,3,0.4085,0.414,Daniel Marcos,0.5798,0.0062,0.0062,0,Lock,1,-150.0,1,1,1,0.674,HIGH,1,train
2023-07-22,Jonny Parsons,Danny Roberts,Welterweight,3,0.5458,0.4577,Danny Roberts,0.562,-0.0198,0.0198,1,Strong,-1,-140.0,0,1,0,0.3625,LOW,0,train
2023-07-22,Joel Alvarez,Marc Diakiese,Lightweight,3,0.736,0.7475,Joel Alvarez,0.6301,0.1174,0.1174,6,Max Value,1,-190.0,1,1,1,0.9507,LOCK,1,train
2023-07-22,Mick Parkin,Jamal Pogues,Heavyweight,3,0.6193,0.4713,Jamal Pogues,0.5798,-0.0512,0.0512,4,Value,-1,-150.0,0,1,0,0.3004,LOW,0,train
2023-07-22,Makhmud Muradov,Bryan Barberena,Middleweight,3,0.6847,0.7941,Makhmud Muradov,0.7389,0.0553,0.0553,4,Value,1,-325.0,1,1,1,0.9224,LOCK,1,train
2023-07-22,Daniel Barez,Jafel Filho,Flyweight,3,0.3132,0.3595,Jafel Filho,0.5,0.1405,0.1405,6,Max Value,1,-110.0,1,1,1,0.8689,LOCK,1,train
2023-07-15,Jack Della Maddalena,Bassil Hafez,Welterweight,3,0.9006,0.8121,Jack Della Maddalena,0.8192,-0.0072,0.0072,0,Lock,-1,-590.0,1,1,1,0.9656,LOCK,1,train
2023-07-15,Francisco Prado,Ottman Azaitar,Lightweight,3,0.4907,0.4753,Ottman Azaitar,0.4911,0.0336,0.0336,3,Watch,1,-104.0,1,0,0,0.5282,LOW,0,train
2023-07-15,Albert Duraev,JunYong Park,Middleweight,3,0.3622,0.3631,JunYong Park,0.5824,0.0545,0.0545,4,Value,1,-154.0,1,1,1,0.8008,LOCK,1,train
2023-07-15,Nazim Sadykhov,Terrance McKinney,Lightweight,3,0.3813,0.4533,Terrance McKinney,0.4066,0.1401,0.1401,6,Max Value,1,136.0,1,0,0,0.7728,LOCK,0,train
2023-07-15,Melsik Baghdasaryan,Tucker Lutz,Featherweight,3,0.6369,0.6227,Melsik Baghdasaryan,0.5742,0.0484,0.0484,3,Watch,1,-148.0,1,1,1,0.78,LOCK,1,train
2023-07-15,Melquizael Costa,Austin Lingo,Featherweight,3,0.71,0.7555,Melquizael Costa,0.666,0.0895,0.0895,5,Strong Value,1,-225.0,1,1,1,0.945,LOCK,1,train
2023-07-15,Genaro Valdez,Evan Elder,Lightweight,3,0.2083,0.2336,Evan Elder,0.7213,0.0452,0.0452,3,Watch,1,-300.0,1,1,1,0.9699,LOCK,1,train
2023-07-15,Tyson Nam,Azat Maksum,Flyweight,3,0.3641,0.1879,Azat Maksum,0.7711,0.041,0.041,3,Watch,1,-405.0,1,1,1,0.9232,LOCK,1,train
2023-07-15,Alexander Munoz,Carl Deaton,Lightweight,3,0.5829,0.6711,Alexander Munoz,0.6515,0.0195,0.0195,1,Strong,1,-210.0,1,1,1,0.7304,HIGH,1,train
2023-07-08,Marcin Prachnio,Vitor Petrino,Light Heavyweight,3,0.3559,0.2539,Vitor Petrino,0.7002,0.0459,0.0459,3,Watch,1,-270.0,1,1,1,0.8603,LOCK,1,train
2023-07-08,Jesus Aguilar,Shannon Ross,Flyweight,3,0.7592,0.7086,Jesus Aguilar,0.579,0.1296,0.1296,6,Max Value,1,-152.0,1,1,1,0.9501,LOCK,1,train
2023-07-08,Kamuela Kirk,Esteban Ribovics,Lightweight,3,0.1804,0.3201,Esteban Ribovics,0.6067,0.0732,0.0732,4,Value,1,-180.0,1,1,1,0.9556,LOCK,1,train
2023-07-01,Sean Strickland,Abus Magomedov,Middleweight,5,0.7182,0.6511,Sean Strickland,0.5934,0.0578,0.0578,4,Value,1,-162.0,1,1,1,0.8798,LOCK,1,train
2023-07-01,Damir Ismagulov,Grant Dawson,Lightweight,3,0.3051,0.3464,Grant Dawson,0.4846,0.169,0.169,6,Max Value,1,-102.0,1,0,0,0.8803,LOCK,1,train
2023-07-01,Michael Morales,Max Griffin,Welterweight,3,0.767,0.7544,Michael Morales,0.6854,0.069,0.069,4,Value,1,-250.0,1,1,1,0.9638,LOCK,1,train
2023-06-24,Ilia Topuria,Josh Emmett,Featherweight,5,0.8201,0.7694,Ilia Topuria,0.7654,0.004,0.004,0,Lock,1,-390.0,1,1,1,0.9486,LOCK,1,train
2023-06-24,Gabriel Santos,David Onama,Featherweight,3,0.5651,0.6579,Gabriel Santos,0.666,-0.0081,0.0081,0,Lock,-1,-225.0,1,1,1,0.6589,HIGH,0,train
2023-06-24,Brendan Allen,Bruno Silva,Middleweight,3,0.7135,0.7403,Brendan Allen,0.666,0.0743,0.0743,4,Value,1,-225.0,1,1,1,0.945,LOCK,1,train
2023-06-24,Phil Rowe,Neil Magny,Welterweight,3,0.3183,0.3527,Neil Magny,0.6068,0.0405,0.0405,3,Watch,1,-172.0,1,1,1,0.8418,LOCK,1,train
